-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0
3718.17260742,2661.05932617,2102.99316406,2423.59326172
3685.39355469,2629.92553711,2208.01831055,2408.07885742
3677.91577148,2656.81323242,2343.63818359,2382.06298828
3686.56347656,2598.52172852,2450.6965332,2363.20410156
3682.63134766,2525.71459961,2576.45654297,2363.93188477
3674.67089844,2532.52026367,2652.35644531,2318.97485352
3686.72460938,2500.97070313,2587.08984375,2210.95239258
3708.71435547,2332.40087891,2491.66040039,2118.17260742
3707.29638672,2230.08813477,2535.99047852,2078.82519531
3680.23632813,2426.09399414,2692.85180664,2067.15234375
3666.46728516,2759.98803711,2829.09057617,2095.88256836
3688.97338867,2871.65673828,2893.72241211,2161.36157227
3714.45288086,2703.09765625,2869.88818359,2150.32006836
3699.87988281,2476.83740234,2736.72558594,1998.71520996
3660.69775391,2321.27075195,2577.21386719,1845.65356445
3649.51464844,2275.7565918,2526.08520508,1840.83251953
3677.05078125,2492.42041016,2573.50610352,1928.18029785
3704.22363281,3017.65527344,2600.85522461,1988.53833008
3708.1171875,3500.1784668,2584.7878418,2039.52954102
3704.16333008,3515.17871094,2598.00878906,2137.00048828
3703.55786133,3103.39599609,2656.61181641,2231.7800293
3696.8972168,2667.29858398,2699.49731445,2262.22216797
3685.43505859,2429.25366211,2682.28955078,2266.58862305
3689.78466797,2300.90429688,2624.62426758,2305.59082031
3713.31762695,2197.07519531,2585.66943359,2368.14355469
3723.82714844,2152.83886719,2594.30541992,2409.01391602
3699.37182617,2149.27758789,2604.82226563,2407.33886719
3673.72216797,2101.31787109,2576.49462891,2374.14282227
3687.75561523,2034.28344727,2560.70825195,2352.14624023
3715.17919922,2054.2746582,2600.81958008,2378.91186523
3711.36938477,2144.42871094,2620.15234375,2423.7956543
3700.80615234,2179.58984375,2563.62573242,2434.69189453
3709.74145508,2121.82592773,2540.65063477,2446.13964844
3674.97607422,2053.24780273,2639.90625,2516.78979492
3561.28125,2062.17236328,2731.60571289,2574.05126953
3483.22680664,2169.00854492,2651.89453125,2486.69165039
3546.17504883,2264.36401367,2458.52783203,2287.86376953
3667.00463867,2141.31567383,2329.53515625,2155.00415039
3712.51489258,1767.70007324,2323.58496094,2163.42700195
3697.48144531,1433.99987793,2378.57226563,2220.43945313
3700.58886719,1410.56274414,2450.98608398,2255.77416992
3711.90649414,1626.34753418,2540.86572266,2315.20068359
3692.64501953,1900.45703125,2617.16064453,2414.43505859
3673.51831055,2208.06640625,2604.1809082,2449.58666992
3693.30615234,2492.0078125,2479.96386719,2357.21166992
3723.92382813,2573.38818359,2347.04345703,2247.57836914
3720.79223633,2476.97631836,2321.53808594,2243.97265625
3691.16967773,2478.45507813,2379.19335938,2291.66625977
3676.65869141,2667.3293457,2422.37841797,2281.48193359
3696.93554688,2813.9855957,2443.5456543,2250.22167969
3727.1706543,2745.16210938,2478.26708984,2280.69433594
3726.99462891,2542.17871094,2485.86889648,2322.91186523
3692.17895508,2364.03125,2438.22973633,2296.25219727
3667.27612305,2308.24609375,2414.02490234,2246.14794922
3690.45922852,2398.02856445,2462.54882813,2242.84277344
3736.296875,2555.94360352,2516.63085938,2259.35766602
3741.88037109,2653.54638672,2542.8112793,2266.15454102
3692.14526367,2642.00317383,2595.43457031,2293.40136719
3649.16455078,2564.89306641,2657.29443359,2324.70922852
3673.98925781,2470.55761719,2642.62670898,2298.21289063
3736.47216797,2399.95532227,2586.19604492,2245.5769043
3746.17553711,2406.23510742,2594.8828125,2251.06347656
